athlete_id,athlete_name,round,team_id,team_name,assistances,receivedBalls,recoveredBalls,lostBalls,yellowCards,redCards,cards,crossBalls,receivedCrossBalls,missedCrossBalls,receivedCrossBallsPercent,defenses,sucessfulTackles,unsucessfulTackles,tackles,sucessfulDribles,unsucessfulDribles,dribles,givenCorners,receivedCorners,receivedFouls,committedFouls,goodFinishes,postFinishes,badFinishes,finishes,goals,ownGoals,offsides,longPasses,sucessfulLongPasses,unsucessfulLongPasses,sucessfulPasses,unsucessfulPasses,passes,sucessfulPassesPercent,timePlayed,switchField,backPasses,nickname,substitute,substituted,win,draw,defeat
0,,20,9,Cruzeiro,4,210,4,27,2,0,2,18,8,10,44.4,2,60,29,89,8,3,11,10,5,26,14,4,0,4,8,1,0,2,3,2,1,195,51,246,79.3,990,1,6,,0,0,1,0,0
0,,20,15,Internacional,1,267,5,42,4,0,4,22,9,13,40.9,3,60,29,89,11,1,12,5,10,14,26,2,0,5,7,0,0,2,2,1,1,254,52,306,83,990,2,6,,0,0,0,0,1
0,,20,13,Grêmio,5,248,3,30,1,0,1,17,3,14,17.6,4,76,33,109,14,3,17,3,8,25,16,7,0,6,13,2,0,5,2,0,2,239,63,302,79.1,990,0,6,,0,0,1,0,0
0,,20,1094,Atlético-GO,1,286,2,37,5,0,5,15,2,13,13.3,5,81,34,115,12,1,13,8,3,16,25,4,0,5,9,0,0,0,0,0,0,285,69,354,80.5,990,2,4,,0,0,0,0,1
0,,20,12,Goiás,3,311,2,38,4,0,4,23,3,20,13,3,90,41,131,6,2,8,5,10,15,24,8,0,10,18,3,0,4,5,3,2,301,63,364,82.7,990,3,6,,0,0,1,0,0
0,,20,14,Guarani,3,197,2,47,4,0,4,14,1,13,7.1,5,94,36,130,6,2,8,10,5,24,15,3,0,13,16,1,0,2,1,1,0,192,59,251,76.5,990,1,3,,0,0,0,0,1
0,,20,21,Vitória,3,144,4,37,4,0,4,23,3,20,13,2,96,30,126,8,4,12,5,7,27,16,4,1,9,14,1,0,0,1,0,1,142,62,204,69.6,990,2,0,,0,0,0,1,0
0,,20,17,Palmeiras,0,326,5,54,5,0,5,20,6,14,30,3,88,38,126,13,2,15,7,5,16,27,3,0,10,13,1,0,4,5,2,3,312,51,363,86,990,5,2,,0,0,0,1,0
0,,20,3,Atlético-PR,3,226,5,48,2,0,2,14,1,13,7.1,3,80,43,123,9,0,9,4,2,18,16,3,0,5,8,1,0,7,2,0,2,225,62,287,78.4,990,0,0,,0,0,0,1,0
0,,20,6,Corinthians,2,230,3,51,5,0,5,9,4,5,44.4,2,89,35,124,9,1,10,2,4,16,18,4,0,5,9,1,0,1,2,0,2,224,63,287,78,990,4,2,,0,0,0,1,0
0,,21,6,Corinthians,4,434,9,33,1,0,1,37,8,29,21.6,2,84,31,115,8,2,10,3,9,16,10,6,0,17,23,0,0,0,3,2,1,419,49,468,89.5,990,7,6,,0,0,0,0,1
0,,21,13,Grêmio,1,165,2,38,4,1,5,5,2,3,40,4,70,41,111,3,3,6,9,3,10,16,3,0,3,6,1,0,1,1,0,1,163,55,218,74.8,958,3,3,,0,0,1,0,0
0,,21,17,Palmeiras,4,207,5,36,0,0,0,16,1,15,6.3,1,89,49,138,8,4,12,7,3,21,19,2,0,9,11,0,0,3,3,1,2,200,69,269,74.3,990,0,5,,0,0,0,1,0
0,,21,25,Vasco,4,199,6,51,1,0,1,17,3,14,17.6,2,96,37,133,11,3,14,3,7,19,21,1,0,14,15,0,0,1,2,1,1,192,62,254,75.6,990,3,6,,0,0,0,1,0
0,,21,1,Flamengo,3,418,2,44,1,0,1,29,7,22,24.1,6,97,39,136,18,5,23,4,5,20,10,4,2,9,15,2,0,2,4,1,3,404,51,455,88.8,990,6,6,,0,0,0,1,0
0,,21,21,Vitória,6,183,4,35,3,0,3,17,7,10,41.2,2,77,30,107,9,2,11,5,4,10,20,8,0,8,16,2,0,1,2,0,2,173,43,216,80.1,994,1,4,,0,0,0,1,0
0,,21,5,Botafogo,3,249,6,38,0,0,0,29,9,20,31,1,83,41,124,12,3,15,5,6,14,12,6,0,11,17,2,0,2,12,6,6,226,46,272,83.1,990,3,8,,0,0,1,0,0
0,,21,24,São Paulo,1,322,4,38,2,0,2,17,2,15,11.8,4,67,45,112,8,3,11,6,5,12,14,1,0,6,7,0,0,0,5,1,4,312,51,363,86,990,5,9,,0,0,0,0,1
0,,21,14,Guarani,3,205,3,38,0,0,0,34,8,26,23.5,1,79,38,117,14,3,17,7,7,19,9,3,1,10,14,1,0,5,6,3,3,193,49,242,79.8,990,3,1,,0,0,1,0,0
0,,21,3,Atlético-PR,1,277,5,44,2,0,2,22,1,21,4.5,3,65,38,103,6,3,9,7,7,9,19,1,0,8,9,0,0,1,7,4,3,277,55,332,83.4,990,1,0,,0,0,0,0,1
0,,21,4,Atlético-MG,7,331,4,35,4,0,4,46,9,37,19.6,1,101,27,128,14,4,18,3,13,19,23,7,1,8,16,1,0,2,5,2,3,321,58,379,84.7,990,6,0,,0,0,1,0,0
0,,21,631,Grêmio Prudente,1,170,3,33,3,0,3,19,3,16,15.8,5,77,53,130,20,0,20,13,3,23,19,1,0,9,10,0,0,2,5,1,4,169,51,220,76.8,990,4,0,,0,0,0,0,1
0,,21,15,Internacional,6,373,1,43,3,0,3,41,9,32,22,4,104,45,149,13,1,14,4,7,14,18,7,0,6,13,0,0,2,5,3,2,354,60,414,85.5,990,3,7,,0,0,0,1,0
0,,21,12,Goiás,2,261,3,49,3,0,3,20,3,17,15,7,99,42,141,8,1,9,7,4,18,14,4,0,7,11,0,0,0,2,1,1,251,67,318,78.9,991,2,8,,0,0,0,1,0
0,,21,1094,Atlético-GO,3,225,7,28,1,1,2,7,2,5,28.6,6,75,29,104,5,1,6,5,2,8,21,6,0,5,11,2,0,6,3,1,2,215,61,276,77.9,974,1,7,,0,0,1,0,0
0,,21,11,Fluminense,8,294,5,33,0,0,0,20,4,16,20,4,80,20,100,13,0,13,2,5,21,8,7,2,7,16,1,0,2,8,4,4,283,50,333,85,990,1,2,,0,0,0,0,1
0,,21,33,Ceará,4,226,5,23,2,0,2,30,7,23,23.3,3,70,33,103,12,3,15,5,6,19,11,3,0,8,11,2,0,5,4,2,2,216,51,267,80.9,990,2,2,,0,0,1,0,0
0,,21,22,Santos,2,251,2,39,3,0,3,15,2,13,13.3,1,74,33,107,12,3,15,6,5,11,19,4,0,3,7,1,0,2,7,3,4,246,48,294,83.7,990,0,1,,0,0,0,0,1
0,,21,29,Avaí,6,204,2,46,3,0,3,23,10,13,43.5,4,77,37,114,12,4,16,7,7,19,13,6,0,8,14,1,0,4,9,2,7,190,41,231,82.3,990,5,2,,0,0,0,0,1
0,,21,9,Cruzeiro,1,151,3,42,5,1,6,9,1,8,11.1,4,70,38,108,11,9,20,7,7,13,19,6,0,2,8,2,0,2,4,2,2,142,53,195,72.8,954,6,6,,0,0,1,0,0
0,,22,24,São Paulo,2,223,1,29,5,0,5,21,6,15,28.6,1,55,37,92,9,2,11,5,8,16,18,4,0,5,9,1,0,0,2,0,2,210,38,248,84.7,990,2,7,,0,0,0,0,1
0,,22,15,Internacional,1,256,4,29,4,0,4,16,5,11,31.3,3,69,35,104,16,1,17,8,5,18,16,4,0,6,10,3,0,3,5,3,2,247,47,294,84,991,9,2,,0,0,1,0,0
0,,22,22,Santos,6,316,0,45,1,0,1,24,4,20,16.7,5,94,32,126,10,1,11,4,12,16,17,13,0,10,23,4,0,2,3,1,2,312,37,349,89.4,990,3,2,,0,0,1,0,0
0,,22,1094,Atlético-GO,1,180,3,35,2,0,2,15,2,13,13.3,9,93,40,133,6,1,7,12,4,17,16,7,1,8,16,2,0,0,1,1,0,180,62,242,74.4,990,2,2,,0,0,0,0,1
0,,22,25,Vasco,3,224,4,48,3,0,3,22,2,20,9.1,4,94,37,131,6,1,7,6,8,15,22,9,0,10,19,1,0,2,3,3,0,208,61,269,77.3,990,2,9,,0,0,0,1,0
0,,22,29,Avaí,4,154,5,49,5,1,6,12,3,9,25,8,88,48,136,2,2,4,8,6,22,15,5,1,6,12,1,0,3,1,0,1,147,59,206,71.4,966,2,3,,0,0,0,1,0
0,,22,11,Fluminense,2,227,2,34,1,0,1,18,2,16,11.1,0,80,37,117,10,0,10,5,4,21,17,3,0,6,9,1,0,6,7,2,5,219,65,284,77.1,990,0,3,,0,0,0,0,1
0,,22,6,Corinthians,4,345,4,48,3,0,3,5,2,3,40,2,90,44,134,15,3,18,4,5,17,21,2,0,10,12,2,0,1,3,1,2,334,67,401,83.3,990,2,9,,0,0,1,0,0
0,,22,631,Grêmio Prudente,4,288,5,20,2,1,3,12,5,7,41.7,7,47,51,98,17,1,18,10,0,13,8,4,2,5,11,1,0,2,0,0,0,286,50,336,85.1,945,4,3,,0,0,0,0,1
0,,22,1,Flamengo,9,397,6,40,2,0,2,42,9,33,21.4,3,77,26,103,9,4,13,0,10,8,13,10,1,8,19,2,0,4,2,1,1,385,38,423,91,990,7,3,,0,0,1,0,0
0,,22,9,Cruzeiro,7,310,4,31,1,0,1,27,8,19,29.6,5,73,29,102,14,2,16,8,7,7,19,10,1,6,17,4,0,6,9,4,5,298,42,340,87.6,990,4,3,,0,0,1,0,0
0,,22,14,Guarani,3,162,5,34,0,1,1,24,5,19,20.8,6,79,36,115,21,0,21,7,8,19,7,7,0,4,11,2,0,3,4,2,2,153,54,207,73.9,945,6,2,,0,0,0,0,1
0,,22,13,Grêmio,5,257,3,44,3,0,3,44,12,32,27.3,1,86,31,117,13,4,17,1,15,27,9,4,1,11,16,1,0,0,6,2,4,248,38,286,86.7,990,1,0,,0,0,0,0,1
0,,22,17,Palmeiras,2,180,3,50,3,0,3,8,2,6,25,3,71,56,127,8,3,11,15,1,9,27,3,0,2,5,2,0,2,0,0,0,176,47,223,78.9,990,5,2,,0,0,1,0,0
0,,22,12,Goiás,2,148,2,16,1,0,1,8,1,7,12.5,4,59,27,86,3,1,4,5,2,11,21,7,0,7,14,4,0,0,1,0,1,146,44,190,76.8,990,0,2,,0,0,1,0,0
0,,22,5,Botafogo,4,234,6,22,1,0,1,36,11,25,30.6,3,71,26,97,7,2,9,2,5,21,11,5,0,13,18,1,0,3,1,0,1,216,31,247,87.4,990,0,6,,0,0,0,0,1
0,,22,21,Vitória,1,238,6,39,2,0,2,40,11,29,27.5,1,88,28,116,17,1,18,3,6,17,22,2,0,5,7,0,0,0,3,1,2,220,63,283,77.7,990,2,6,,0,0,0,1,0
0,,22,33,Ceará,0,121,4,33,1,0,1,11,1,10,9.1,2,83,41,124,7,3,10,6,3,22,17,1,0,2,3,0,0,2,1,0,1,119,59,178,66.9,990,1,1,,0,0,0,1,0
0,,22,3,Atlético-PR,6,265,4,38,4,0,4,16,4,12,25,0,79,15,94,7,0,7,4,8,21,18,5,1,9,15,2,0,0,0,0,0,258,56,314,82.2,990,0,3,,0,0,1,0,0
0,,22,4,Atlético-MG,2,248,4,41,5,0,5,12,2,10,16.7,3,62,34,96,7,0,7,8,4,18,21,1,0,9,10,1,0,1,1,1,0,246,46,292,84.2,990,4,1,,0,0,0,0,1
0,,23,6,Corinthians,6,362,7,32,1,0,1,11,2,9,18.2,0,70,32,102,12,1,13,4,4,15,20,6,0,11,17,3,0,2,8,1,7,353,49,402,87.8,990,7,7,,0,0,1,0,0
0,,23,631,Grêmio Prudente,1,236,5,43,1,0,1,17,3,14,17.6,3,77,40,117,5,1,6,4,4,20,15,0,0,7,7,0,0,2,5,2,3,230,61,291,79,990,2,3,,0,0,0,0,1
0,,23,17,Palmeiras,3,237,7,46,4,0,4,34,8,26,23.5,1,98,55,153,20,4,24,5,9,20,24,6,0,15,21,0,0,3,1,1,0,224,66,290,77.2,990,6,5,,0,0,0,0,1
0,,23,24,São Paulo,5,172,2,40,5,0,5,11,3,8,27.3,6,88,49,137,15,3,18,9,5,24,20,3,0,9,12,2,0,2,5,2,3,159,66,225,70.7,990,3,8,,0,0,1,0,0
0,,23,1,Flamengo,3,181,4,37,2,0,2,21,3,18,14.3,2,92,39,131,6,5,11,7,6,21,12,5,0,3,8,3,0,0,1,0,1,178,69,247,72.1,990,2,0,,0,0,0,1,0
0,,23,11,Fluminense,4,229,8,34,1,0,1,37,11,26,29.7,2,95,56,151,12,1,13,6,7,12,21,5,0,13,18,3,0,1,5,4,1,212,62,274,77.4,990,0,3,,0,0,0,1,0
0,,23,5,Botafogo,4,188,3,14,1,0,1,27,12,15,44.4,2,58,29,87,9,0,9,10,6,16,18,7,0,7,14,2,0,2,0,0,0,177,51,228,77.6,990,2,0,,0,0,0,1,0
0,,23,9,Cruzeiro,3,196,5,35,1,0,1,23,3,20,13,5,83,29,112,7,2,9,6,10,18,16,4,0,10,14,2,0,0,5,1,4,192,48,240,80,990,1,3,,0,0,0,1,0
0,,23,14,Guarani,0,171,1,40,3,0,3,25,6,19,24,5,91,50,141,8,3,11,8,5,18,21,1,0,11,12,0,0,0,3,1,2,165,54,219,75.3,990,6,1,,0,0,0,1,0
0,,23,22,Santos,8,273,4,40,2,0,2,28,1,27,3.6,1,71,41,112,16,4,20,5,8,21,18,5,1,4,10,0,0,4,2,1,1,275,51,326,84.4,990,5,3,,0,0,0,1,0
0,,23,4,Atlético-MG,3,366,8,41,3,0,3,38,10,28,26.3,0,93,18,111,26,7,33,2,8,18,14,7,1,18,26,2,0,4,7,3,4,346,39,385,89.9,990,4,5,,0,0,0,0,1
0,,23,21,Vitória,3,151,5,49,2,1,3,6,2,4,33.3,5,82,46,128,13,0,13,8,2,14,18,3,0,4,7,3,0,1,3,1,2,146,60,206,70.9,928,0,2,,0,0,1,0,0
0,,23,15,Internacional,1,170,7,36,6,0,6,14,3,11,21.4,5,59,30,89,11,4,15,7,3,17,23,3,0,4,7,1,0,1,1,0,1,164,37,201,81.6,990,2,1,,0,0,1,0,0
0,,23,25,Vasco,3,204,1,45,3,0,3,17,6,11,35.3,3,75,33,108,15,1,16,3,7,23,17,5,0,10,15,0,0,2,2,1,1,195,45,240,81.3,990,1,4,,0,0,0,0,1
0,,23,1094,Atlético-GO,4,298,2,28,2,0,2,27,6,21,22.2,3,52,17,69,6,3,9,4,11,15,13,9,1,7,17,1,0,1,4,2,2,294,25,319,92.2,976,6,3,,0,0,0,0,1
0,,23,3,Atlético-PR,2,139,0,24,1,0,1,6,1,5,16.7,8,59,30,89,9,2,11,11,4,13,15,5,1,7,13,2,0,3,2,1,1,138,41,179,77.1,990,0,1,,0,0,1,0,0
0,,23,33,Ceará,2,182,2,50,1,0,1,21,5,16,23.8,1,84,33,117,5,2,7,13,7,13,16,2,0,9,11,1,0,0,1,0,1,178,38,216,82.4,990,0,0,,0,0,0,1,0
0,,23,12,Goiás,4,346,5,31,2,0,2,30,9,21,30,1,78,29,107,4,1,5,7,13,16,13,2,0,10,12,1,0,2,3,1,2,330,50,380,86.8,990,5,6,,0,0,0,1,0
0,,23,29,Avaí,3,356,5,28,2,0,2,24,5,19,20.8,2,84,36,120,13,2,15,1,5,23,22,4,0,9,13,0,0,4,3,0,3,354,68,422,83.9,990,0,4,,0,0,0,0,1
0,,23,13,Grêmio,4,223,6,42,2,0,2,7,2,5,28.6,4,80,33,113,8,2,10,5,1,22,23,5,0,4,9,3,0,0,0,0,0,220,61,281,78.3,990,0,2,,0,0,1,0,0
0,,24,24,São Paulo,4,336,0,37,3,0,3,15,0,15,0,3,88,41,129,6,2,8,13,5,16,18,6,3,11,20,2,0,2,3,1,2,324,62,386,83.9,990,1,14,,0,0,1,0,0
0,,24,14,Guarani,2,171,5,45,5,0,5,28,6,22,21.4,4,90,44,134,2,1,3,5,13,18,16,4,0,6,10,1,0,2,5,1,4,166,56,222,74.8,990,2,0,,0,0,0,0,1
0,,24,22,Santos,2,180,3,39,2,0,2,26,1,25,3.8,2,65,31,96,7,2,9,4,13,17,22,8,0,4,12,2,0,4,1,0,1,183,46,229,79.9,990,0,4,,0,0,0,0,1
0,,24,6,Corinthians,4,315,3,52,3,0,3,10,4,6,40,5,83,53,136,7,0,7,13,4,22,17,5,0,5,10,3,0,1,3,0,3,307,45,352,87.2,990,7,4,,0,0,1,0,0
0,,24,25,Vasco,4,181,6,27,5,0,5,14,4,10,28.6,2,63,38,101,13,3,16,2,1,20,28,4,0,5,9,2,0,3,0,0,0,173,48,221,78.3,985,2,4,,0,0,0,1,0
0,,24,5,Botafogo,0,185,9,46,3,1,4,23,6,17,26.1,2,84,25,109,13,4,17,1,2,28,20,4,0,2,6,2,0,4,2,1,1,173,59,232,74.6,964,1,4,,0,0,0,1,0
0,,24,11,Fluminense,6,272,3,34,3,0,3,20,7,13,35,1,73,35,108,9,1,10,5,6,19,23,10,0,7,17,5,0,3,3,1,2,264,41,305,86.6,990,4,1,,0,0,1,0,0
0,,24,4,Atlético-MG,3,273,1,31,2,2,4,17,2,15,11.8,5,78,38,116,17,0,17,6,5,23,19,2,0,5,7,1,0,2,2,2,0,266,61,327,81.3,958,3,3,,0,0,0,0,1
0,,24,631,Grêmio Prudente,0,204,5,33,2,0,2,23,5,18,21.7,1,76,33,109,18,1,19,3,6,25,13,4,0,4,8,0,0,0,5,3,2,192,64,256,75,990,2,5,,0,0,0,0,1
0,,24,17,Palmeiras,5,223,3,30,1,0,1,23,7,16,30.4,4,76,30,106,11,3,14,6,3,13,25,2,0,6,8,1,0,5,2,0,2,215,52,267,80.5,990,2,1,,0,0,1,0,0
0,,24,9,Cruzeiro,3,252,4,28,2,0,2,41,6,35,14.6,2,63,22,85,11,2,13,3,9,27,10,6,0,7,13,2,0,3,1,1,0,249,44,293,85,990,0,1,,0,0,1,0,0
0,,24,33,Ceará,5,130,1,25,4,0,4,17,5,12,29.4,4,61,34,95,3,2,5,9,3,10,27,2,0,8,10,0,0,4,0,0,0,125,45,170,73.5,990,1,1,,0,0,0,0,1
0,,24,13,Grêmio,8,202,2,22,1,0,1,25,6,19,24,3,79,40,119,12,3,15,7,8,12,10,8,0,12,20,2,0,3,2,1,1,191,54,245,78,990,0,4,,0,0,0,1,0
0,,24,1,Flamengo,5,323,5,31,2,0,2,28,5,23,17.9,5,69,29,98,10,3,13,8,7,10,12,5,1,9,15,2,0,2,2,1,1,314,50,364,86.3,990,1,2,,0,0,0,1,0
0,,24,12,Goiás,4,259,2,31,2,0,2,26,4,22,15.4,3,59,19,78,7,3,10,7,7,29,18,2,0,11,13,1,0,1,2,1,1,253,43,296,85.5,990,0,1,,0,0,0,0,1
0,,24,1094,Atlético-GO,4,158,2,22,4,0,4,15,4,11,26.7,1,72,34,106,14,0,14,7,7,18,29,6,1,11,18,3,0,2,2,0,2,158,56,214,73.8,990,5,1,,0,0,1,0,0
0,,24,21,Vitória,3,254,3,34,3,0,3,23,3,20,13,2,78,24,102,13,10,23,5,1,14,17,7,0,6,13,3,0,1,1,1,0,247,56,303,81.5,990,4,2,,0,0,1,0,0
0,,24,29,Avaí,4,293,2,55,2,0,2,26,6,20,23.1,3,95,36,131,13,6,19,1,5,17,14,2,1,8,11,0,0,1,3,0,3,283,46,329,86,990,9,5,,0,0,0,0,1
0,,24,3,Atlético-PR,0,185,4,30,1,1,2,10,5,5,50,3,65,37,102,13,1,14,6,2,15,15,4,0,4,8,1,0,3,7,4,3,181,49,230,78.7,990,6,0,,0,0,1,0,0
0,,24,15,Internacional,2,289,7,33,3,1,4,29,9,20,31,3,83,20,103,7,0,7,2,6,15,15,3,1,8,12,0,0,1,1,1,0,277,56,333,83.2,990,3,3,,0,0,0,0,1
0,,25,24,São Paulo,6,356,7,34,3,0,3,38,9,29,23.7,3,66,22,88,18,1,19,0,17,21,15,9,0,25,34,0,0,1,2,1,1,337,42,379,88.9,884,4,10,,0,0,0,0,1
0,,25,12,Goiás,2,172,3,32,4,0,4,12,3,9,25,8,71,51,122,10,3,13,17,0,15,21,7,0,2,9,3,0,4,4,3,1,163,60,223,73.1,990,6,3,,0,0,1,0,0
0,,25,22,Santos,5,249,3,28,1,1,2,18,5,13,27.8,4,63,21,84,15,2,17,6,6,19,18,8,0,11,19,4,0,2,5,1,4,244,47,291,83.8,966,2,0,,0,0,1,0,0
0,,25,9,Cruzeiro,3,221,5,22,5,0,5,17,3,14,17.6,3,48,22,70,4,1,5,6,6,18,19,5,1,5,11,1,0,2,7,2,5,215,39,254,84.6,990,0,4,,0,0,0,0,1
0,,25,1,Flamengo,1,315,4,42,3,0,3,27,7,20,25.9,1,98,23,121,11,3,14,2,7,15,20,4,0,9,13,1,0,4,7,2,5,305,66,371,82.2,990,7,1,,0,0,0,0,1
0,,25,17,Palmeiras,5,260,1,41,3,0,3,9,2,7,22.2,3,86,63,149,15,7,22,7,2,20,15,4,0,7,11,3,0,2,3,2,1,256,59,315,81.3,990,3,0,,0,0,1,0,0
0,,25,5,Botafogo,3,152,2,30,3,0,3,17,4,13,23.5,2,67,51,118,8,4,12,6,2,15,17,2,1,9,12,1,0,3,3,1,2,146,44,190,76.8,990,2,1,,0,0,0,1,0
0,,25,3,Atlético-PR,3,252,3,29,4,0,4,21,2,19,9.5,1,72,22,94,10,3,13,2,6,17,15,3,0,8,11,1,0,1,3,2,1,245,66,311,78.8,990,1,2,,0,0,0,1,0
0,,25,14,Guarani,1,156,5,31,0,0,0,24,9,15,37.5,2,86,29,115,10,1,11,5,9,21,15,6,1,7,14,1,0,7,8,3,5,144,73,217,66.4,990,1,0,,0,0,1,0,0
0,,25,25,Vasco,2,190,6,42,3,0,3,14,0,14,0,4,89,31,120,8,2,10,9,5,15,21,2,1,8,11,0,0,4,7,2,5,187,67,254,73.6,990,0,2,,0,0,0,0,1
0,,25,4,Atlético-MG,6,381,2,58,1,0,1,23,4,19,17.4,5,78,21,99,24,9,33,0,4,25,16,8,0,7,15,1,0,3,6,5,1,371,35,406,91.4,990,9,1,,0,0,0,0,1
0,,25,13,Grêmio,6,254,2,28,5,0,5,7,3,4,42.9,6,78,35,113,5,0,5,4,0,16,25,7,1,5,13,2,0,0,2,2,0,247,54,301,82.1,990,4,2,,0,0,1,0,0
0,,25,15,Internacional,5,258,1,40,5,1,6,16,3,13,18.8,2,98,49,147,5,1,6,6,4,12,19,5,0,8,13,3,0,4,5,1,4,255,50,305,83.6,989,2,1,,0,0,1,0,0
0,,25,6,Corinthians,5,311,5,40,3,1,4,19,1,18,5.3,3,73,32,105,6,1,7,4,6,19,12,5,2,7,14,2,0,0,2,0,2,309,58,367,84.2,990,4,6,,0,0,0,0,1
0,,25,1094,Atlético-GO,7,226,3,13,2,0,2,18,6,12,33.3,2,61,40,101,13,1,14,9,7,17,20,8,1,12,21,3,0,2,2,0,2,215,47,262,82.1,990,4,4,,0,0,1,0,0
0,,25,631,Grêmio Prudente,3,293,6,30,1,1,2,27,3,24,11.1,5,58,28,86,12,3,15,7,9,20,17,2,0,11,13,0,0,3,3,1,2,287,35,322,89.1,979,5,4,,0,0,0,0,1
0,,25,21,Vitória,2,233,3,23,4,0,4,27,5,22,18.5,2,59,28,87,6,2,8,1,7,20,16,3,0,13,16,1,0,2,0,0,0,228,43,271,84.1,990,4,3,,0,0,0,0,1
0,,25,11,Fluminense,3,197,2,28,2,0,2,13,3,10,23.1,2,64,32,96,12,1,13,7,1,16,20,4,0,4,8,2,0,0,1,1,0,194,49,243,79.8,991,3,0,,0,0,1,0,0
0,,25,29,Avaí,4,168,3,60,1,0,1,5,2,3,40,2,94,55,149,10,4,14,15,1,19,34,6,0,6,12,5,0,1,2,0,2,164,55,219,74.9,990,3,2,,0,0,1,0,0
0,,25,33,Ceará,0,222,3,53,3,0,3,35,3,32,8.6,1,100,24,124,8,2,10,1,15,34,19,2,0,6,8,0,0,5,0,0,0,217,57,274,79.2,990,1,1,,0,0,0,0,1
0,,26,6,Corinthians,5,419,5,44,1,0,1,29,11,18,37.9,4,98,48,146,9,2,11,4,4,17,11,5,1,15,21,1,0,0,3,0,3,399,56,455,87.7,990,4,10,,0,0,0,1,0
0,,26,5,Botafogo,3,153,1,34,3,0,3,20,2,18,10,4,90,44,134,3,2,5,4,4,11,17,5,1,5,11,1,0,6,2,1,1,148,68,216,68.5,993,1,0,,0,0,0,1,0
0,,26,17,Palmeiras,2,197,7,45,2,0,2,14,2,12,14.3,4,79,44,123,21,3,24,5,1,21,15,6,0,9,15,2,0,3,2,1,1,189,53,242,78.1,991,5,5,,0,0,1,0,0
0,,26,15,Internacional,2,245,5,56,3,0,3,19,3,16,15.8,4,71,30,101,8,5,13,1,5,15,21,4,0,3,7,0,0,1,3,3,0,237,65,302,78.5,990,1,3,,0,0,0,0,1
0,,26,25,Vasco,1,178,4,26,3,1,4,13,0,13,0,4,62,33,95,16,2,18,7,8,16,19,5,0,10,15,3,0,1,2,1,1,176,37,213,82.6,979,3,3,,0,0,1,0,0
0,,26,22,Santos,2,324,5,52,5,0,5,27,4,23,14.8,2,91,29,120,15,3,18,8,7,19,16,5,0,7,12,1,0,1,0,0,0,318,42,360,88.3,990,6,2,,0,0,0,0,1
0,,26,11,Fluminense,6,255,2,37,1,0,1,33,16,17,48.5,4,70,34,104,15,2,17,8,10,10,17,6,0,9,15,1,0,3,2,0,2,236,50,286,82.5,990,8,2,,0,0,1,0,0
0,,26,29,Avaí,1,281,1,44,3,0,3,13,4,9,30.8,5,79,37,116,16,3,19,10,8,17,10,4,0,9,13,0,0,4,4,3,1,270,57,327,82.6,990,5,3,,0,0,0,0,1
0,,26,631,Grêmio Prudente,4,183,4,30,3,0,3,13,1,12,7.7,2,68,42,110,15,1,16,7,4,23,19,10,0,7,17,4,0,2,5,2,3,180,48,228,78.9,990,3,1,,0,0,1,0,0
0,,26,14,Guarani,1,171,3,32,2,0,2,28,4,24,14.3,5,68,35,103,5,0,5,4,7,19,23,4,0,6,10,2,0,4,1,1,0,160,51,211,75.8,990,3,4,,0,0,0,0,1
0,,26,9,Cruzeiro,5,332,8,37,1,0,1,30,5,25,16.7,6,81,31,112,16,5,21,2,9,20,16,10,0,11,21,3,0,2,12,7,5,318,37,355,89.6,990,6,5,,0,0,1,0,0
0,,26,1094,Atlético-GO,3,161,3,30,2,1,3,7,3,4,42.9,7,65,39,104,11,0,11,9,2,16,20,6,0,4,10,0,0,3,6,1,5,160,52,212,75.5,970,2,5,,0,0,0,0,1
0,,26,13,Grêmio,3,181,5,29,5,0,5,21,6,15,28.6,1,74,25,99,12,5,17,3,11,24,20,10,0,8,18,4,0,4,5,3,2,171,47,218,78.4,990,1,2,,0,0,1,0,0
0,,26,24,São Paulo,0,270,2,49,3,1,4,7,2,5,28.6,5,59,37,96,10,1,11,11,3,20,24,3,0,8,11,2,0,0,3,0,3,268,45,313,85.6,979,2,4,,0,0,0,0,1
0,,26,12,Goiás,0,205,2,33,2,1,3,12,5,7,41.7,1,74,53,127,12,3,15,11,2,10,8,2,0,6,8,1,0,2,4,2,2,193,62,255,75.7,958,4,5,,0,0,0,1,0
0,,26,1,Flamengo,0,315,7,31,2,0,2,38,11,27,28.9,2,70,22,92,11,4,15,2,11,8,10,2,0,15,17,1,0,1,4,3,1,294,48,342,86,990,9,7,,0,0,0,1,0
0,,26,33,Ceará,3,233,3,36,1,0,1,34,9,25,26.5,2,89,25,114,6,3,9,4,13,18,17,8,0,12,20,0,0,3,3,1,2,223,43,266,83.8,990,1,2,,0,0,0,1,0
0,,26,4,Atlético-MG,0,250,3,31,2,0,2,7,0,7,0,7,67,52,119,14,5,19,13,4,17,18,2,0,6,8,0,0,1,1,0,1,249,61,310,80.3,990,3,3,,0,0,0,1,0
0,,26,3,Atlético-PR,5,190,3,38,0,0,0,27,3,24,11.1,2,65,25,90,13,4,17,5,12,17,11,4,0,10,14,1,0,1,2,2,0,191,42,233,82,990,2,2,,0,0,1,0,0
