athlete_id,athlete_name,round,team_id,team_name,assistances,receivedBalls,recoveredBalls,lostBalls,yellowCards,redCards,cards,crossBalls,receivedCrossBalls,missedCrossBalls,receivedCrossBallsPercent,defenses,sucessfulTackles,unsucessfulTackles,tackles,sucessfulDribles,unsucessfulDribles,dribles,givenCorners,receivedCorners,receivedFouls,committedFouls,goodFinishes,postFinishes,badFinishes,finishes,goals,ownGoals,offsides,longPasses,sucessfulLongPasses,unsucessfulLongPasses,sucessfulPasses,unsucessfulPasses,passes,sucessfulPassesPercent,timePlayed,switchField,backPasses,nickname,substitute,substituted,win,draw,defeat
0,,1,13,Grêmio,1,165,1,36,0,0,0,17,2,15,11.8,3,60,27,87,4,1,5,5,8,15,13,3,0,6,9,1,0,1,2,1,1,162,45,207,78.3,990,0,4,,0,0,0,0,1
0,,1,6,Corinthians,3,219,2,35,4,0,4,19,3,16,15.8,2,73,48,121,10,0,10,8,5,13,15,6,0,7,13,2,0,3,1,0,1,218,56,274,79.6,990,2,0,,0,0,1,0,0
0,,1,7,Coritiba,2,209,8,33,1,0,1,24,6,18,25,1,55,18,73,14,0,14,4,10,15,11,8,0,7,15,0,0,2,5,4,1,197,29,226,87.2,990,3,4,,0,0,0,0,1
0,,1,1094,Atlético-GO,1,127,4,29,2,0,2,11,3,8,27.3,8,68,45,113,7,1,8,10,4,11,15,2,1,5,8,1,0,0,2,2,0,121,48,169,71.6,990,2,1,,0,0,1,0,0
0,,1,10,Figueirense,2,242,3,36,5,0,5,12,3,9,25,10,66,28,94,9,5,14,9,8,11,22,5,1,6,12,1,0,3,3,2,1,238,61,299,79.6,990,1,1,,0,0,1,0,0
0,,1,9,Cruzeiro,2,274,3,30,3,0,3,29,3,26,10.3,4,61,26,87,3,0,3,8,9,22,11,10,0,4,14,0,0,1,3,1,2,267,34,301,88.7,990,6,3,,0,0,0,0,1
0,,1,11,Fluminense,2,335,2,27,1,0,1,23,3,20,13,5,87,23,110,8,0,8,5,8,14,17,9,0,8,17,0,0,2,1,0,1,331,56,387,85.5,990,2,2,,0,0,0,0,1
0,,1,24,São Paulo,2,202,1,26,2,0,2,8,0,8,0,9,69,25,94,8,3,11,8,5,17,14,7,1,7,15,2,0,0,1,1,0,196,36,232,84.5,990,2,5,,0,0,1,0,0
0,,1,26,América-MG,5,339,1,30,2,0,2,29,11,18,37.9,6,89,28,117,9,0,9,5,4,23,21,8,1,11,20,2,0,4,5,1,4,324,47,371,87.3,990,9,3,,0,0,1,0,0
0,,1,30,Bahia,5,183,2,24,1,0,1,30,4,26,13.3,5,78,32,110,11,3,14,4,5,21,23,7,0,5,12,1,0,2,1,1,0,178,49,227,78.4,990,2,3,,0,0,0,0,1
0,,2,15,Internacional,1,387,2,33,2,0,2,43,10,33,23.3,1,93,36,129,8,2,10,6,7,18,15,7,0,13,20,0,0,2,3,1,2,372,48,420,88.6,990,5,4,,0,0,0,0,1
0,,2,33,Ceará,2,205,4,28,3,1,4,16,2,14,12.5,7,75,34,109,3,1,4,7,6,15,18,2,0,5,7,1,0,2,0,0,0,205,59,264,77.7,990,3,1,,0,0,1,0,0
0,,2,5,Botafogo,2,241,1,43,1,0,1,23,4,19,17.4,1,80,33,113,9,3,12,4,8,26,14,3,0,13,16,1,0,2,0,0,0,234,52,286,81.8,990,1,3,,0,0,1,0,0
0,,2,22,Santos,3,174,3,39,3,0,3,15,4,11,26.7,2,74,50,124,8,4,12,8,4,14,26,1,0,9,10,0,0,0,5,1,4,168,53,221,76,990,2,1,,0,0,0,0,1
0,,2,29,Avaí,5,206,2,32,1,0,1,18,2,16,11.1,2,79,34,113,10,4,14,10,3,14,11,6,0,7,13,1,0,1,5,2,3,198,56,254,78,990,4,4,,0,0,0,0,1
0,,2,4,Atlético-MG,7,374,5,32,2,0,2,26,7,19,26.9,5,93,27,120,12,2,14,3,10,11,14,5,0,9,14,3,0,4,9,3,6,359,65,424,84.7,990,10,5,,0,0,1,0,0
0,,2,24,São Paulo,2,408,1,40,1,0,1,30,5,25,16.7,1,70,25,95,18,2,20,7,10,18,20,4,2,8,14,1,0,1,3,2,1,394,34,428,92.1,990,7,7,,0,0,1,0,0
0,,2,10,Figueirense,1,284,1,37,4,0,4,18,0,18,0,3,64,32,96,10,1,11,10,7,20,18,1,0,5,6,0,0,2,4,2,2,280,29,309,90.6,990,2,3,,0,0,0,0,1
0,,2,6,Corinthians,6,206,0,39,1,0,1,29,7,22,24.1,3,91,37,128,5,2,7,3,9,28,10,7,0,7,14,2,0,1,1,0,1,207,59,266,77.8,990,1,1,,0,0,1,0,0
0,,2,7,Coritiba,1,282,2,45,1,0,1,25,5,20,20,4,92,43,135,8,0,8,9,3,10,28,4,1,4,9,1,0,3,2,0,2,273,63,336,81.3,990,3,4,,0,0,0,0,1
0,,2,30,Bahia,5,198,2,32,3,1,4,21,5,16,23.8,5,88,28,116,18,3,21,4,5,12,14,3,0,6,9,3,0,2,7,2,5,172,66,238,72.3,976,4,1,,0,0,0,1,0
0,,2,1,Flamengo,4,357,4,28,2,0,2,16,2,14,12.5,0,75,24,99,11,6,17,5,4,14,12,8,0,10,18,3,0,2,3,1,2,353,52,405,87.2,990,1,1,,0,0,0,1,0
0,,2,3,Atlético-PR,3,344,9,40,3,0,3,53,18,35,34,4,82,38,120,21,9,30,5,9,19,10,8,1,12,21,0,0,2,2,1,1,306,43,349,87.7,990,6,2,,0,0,0,0,1
0,,2,13,Grêmio,2,160,2,31,3,0,3,9,3,6,33.3,8,78,66,144,3,4,7,9,5,10,19,4,0,5,9,1,0,1,2,1,1,155,63,218,71.1,990,3,1,,0,0,1,0,0
0,,2,9,Cruzeiro,3,291,1,39,2,0,2,39,4,35,10.3,3,90,33,123,15,3,18,8,11,25,23,4,1,12,17,1,0,1,7,3,4,283,40,323,87.6,990,2,2,,0,0,0,1,0
0,,2,17,Palmeiras,2,215,1,48,2,0,2,20,3,17,15,3,86,41,127,16,4,20,11,8,23,25,4,0,6,10,1,0,1,7,4,3,206,40,246,83.7,991,0,4,,0,0,0,1,0
0,,2,25,Vasco,2,250,1,34,1,0,1,13,0,13,0,8,69,35,104,15,6,21,10,4,15,17,6,1,6,13,3,0,0,5,2,3,243,43,286,85,990,2,5,,0,0,1,0,0
0,,2,26,América-MG,2,300,0,45,3,1,4,23,9,14,39.1,3,85,31,116,9,5,14,4,10,17,15,8,0,11,19,0,0,4,7,6,1,286,48,334,85.6,979,3,2,,0,0,0,0,1
0,,2,1094,Atlético-GO,2,284,3,41,2,0,2,24,3,21,12.5,5,81,24,105,9,3,12,4,6,17,14,2,0,8,10,0,0,3,2,1,1,277,55,332,83.4,990,4,2,,0,0,0,0,1
0,,2,11,Fluminense,1,231,2,39,3,0,3,10,3,7,30,1,84,55,139,10,1,11,6,4,14,17,6,0,2,8,1,0,1,5,1,4,225,57,282,79.8,991,1,1,,0,0,1,0,0
0,,3,33,Ceará,4,233,3,28,1,0,1,27,7,20,25.9,2,77,36,113,7,2,9,4,4,15,18,6,0,11,17,2,0,3,2,0,2,225,46,271,83,990,3,1,,0,0,0,1,0
0,,3,5,Botafogo,2,298,3,32,1,0,1,18,4,14,22.2,4,65,40,105,13,0,13,4,4,18,15,4,1,8,13,2,0,3,1,0,1,270,52,322,83.9,990,4,6,,0,0,0,1,0
0,,3,11,Fluminense,9,242,2,28,2,0,2,28,7,21,25,1,79,45,124,8,1,9,8,10,14,18,7,1,8,16,2,0,5,0,0,0,189,64,253,74.7,991,0,2,,0,0,1,0,0
0,,3,9,Cruzeiro,6,251,3,35,0,0,0,29,5,24,17.2,5,92,42,134,10,6,16,10,8,18,14,3,0,10,13,1,0,5,0,0,0,239,62,301,79.4,990,2,5,,0,0,0,0,1
0,,3,17,Palmeiras,5,236,2,43,3,0,3,31,7,24,22.6,2,86,42,128,8,1,9,5,8,22,27,4,0,8,12,1,0,5,3,2,1,227,55,282,80.5,990,2,1,,0,0,1,0,0
0,,3,3,Atlético-PR,0,165,2,34,1,1,2,15,3,12,20,3,74,40,114,3,1,4,8,5,27,22,2,0,7,9,0,0,1,2,1,1,138,47,185,74.6,957,5,2,,0,0,0,0,1
0,,3,10,Figueirense,6,230,3,38,1,0,1,16,2,14,12.5,1,87,38,125,10,0,10,3,3,20,13,5,0,11,16,2,0,2,6,2,4,223,60,283,78.8,990,1,5,,0,0,1,0,0
0,,3,1094,Atlético-GO,2,335,1,39,4,0,4,23,6,17,26.1,3,95,32,127,6,0,6,3,3,13,20,1,0,11,12,0,0,0,3,1,2,289,74,363,79.6,990,3,5,,0,0,0,0,1
0,,3,1,Flamengo,3,345,2,45,2,0,2,24,6,18,25,5,94,41,135,15,5,20,3,9,22,21,5,1,8,14,1,0,3,5,3,2,338,52,390,86.7,990,10,3,,0,0,0,1,0
0,,3,6,Corinthians,4,239,4,37,2,0,2,17,6,11,35.3,4,95,42,137,13,2,15,9,3,21,22,6,0,7,13,1,0,1,3,1,2,230,60,290,79.3,990,2,1,,0,0,0,1,0
0,,3,13,Grêmio,3,201,1,42,2,0,2,14,2,12,14.3,5,87,37,124,8,6,14,11,2,19,12,5,0,4,9,2,0,3,2,1,1,195,38,233,83.7,990,1,3,,0,0,1,0,0
0,,3,30,Bahia,1,254,3,55,2,0,2,25,4,21,16,3,100,29,129,11,2,13,2,11,12,19,5,1,4,10,0,0,0,2,2,0,246,61,307,80.1,990,6,2,,0,0,0,0,1
0,,3,4,Atlético-MG,2,404,0,42,3,0,3,40,12,28,30,1,91,19,110,10,2,12,6,15,17,9,8,1,15,24,0,0,3,9,4,5,384,39,423,90.8,990,9,3,,0,0,0,0,1
0,,3,24,São Paulo,3,223,3,36,3,0,3,11,3,8,27.3,8,74,37,111,6,3,9,15,6,9,17,2,0,7,9,1,0,2,3,2,1,214,53,267,80.1,990,2,5,,0,0,1,0,0
0,,3,7,Coritiba,6,145,1,24,2,0,2,16,8,8,50,3,45,29,74,13,3,16,8,6,17,23,8,0,5,13,5,0,4,6,4,2,132,34,166,79.5,990,0,3,,0,0,1,0,0
0,,3,25,Vasco,2,185,1,33,2,0,2,21,7,14,33.3,3,55,18,73,4,5,9,6,8,23,17,5,0,5,10,1,0,1,2,0,2,176,27,203,86.7,990,2,2,,0,0,0,0,1
0,,3,26,América-MG,3,225,0,28,1,0,1,26,4,22,15.4,4,63,21,84,11,4,15,3,10,21,10,4,0,11,15,2,0,2,3,1,2,216,37,253,85.4,990,2,4,,0,0,0,0,1
0,,3,15,Internacional,3,140,4,20,3,0,3,11,1,10,9.1,2,53,28,81,14,4,18,10,3,10,21,8,0,5,13,4,0,1,4,1,3,132,53,185,71.4,991,1,3,,0,0,1,0,0
0,,3,22,Santos,3,264,2,41,1,0,1,21,7,14,33.3,2,93,40,133,20,1,21,4,7,17,16,5,1,4,10,3,0,3,4,1,3,253,73,326,77.6,990,4,3,,0,0,1,0,0
0,,3,29,Avaí,0,288,2,51,2,0,2,18,5,13,27.8,2,99,44,143,12,1,13,7,4,16,17,3,0,4,7,1,0,3,4,0,4,278,58,336,82.7,990,5,4,,0,0,0,0,1
0,,4,9,Cruzeiro,6,411,6,39,3,0,3,41,10,31,24.4,2,85,24,109,11,2,13,2,18,17,13,8,1,17,26,1,0,3,5,3,2,368,37,405,90.9,990,1,10,,0,0,0,1,0
0,,4,22,Santos,1,138,2,44,1,1,2,8,2,6,25,7,73,49,122,18,2,20,18,2,13,17,3,0,2,5,1,0,2,3,2,1,132,54,186,71,950,1,1,,0,0,0,1,0
0,,4,29,Avaí,7,195,4,28,4,0,4,38,12,26,31.6,1,75,11,86,2,1,3,2,10,27,16,12,0,12,24,2,0,0,1,1,0,179,39,218,82.1,990,2,3,,0,0,0,1,0
0,,4,26,América-MG,4,137,2,42,5,1,6,6,2,4,33.3,10,71,50,121,4,1,5,10,2,16,27,3,0,7,10,2,0,3,1,1,0,136,52,188,72.3,990,4,2,,0,0,0,1,0
0,,4,24,São Paulo,7,264,2,30,3,0,3,18,4,14,22.2,2,74,24,98,18,3,21,4,5,12,17,6,0,9,15,3,0,3,3,2,1,256,45,301,85,990,5,3,,0,0,1,0,0
0,,4,13,Grêmio,0,259,0,45,3,1,4,15,1,14,6.7,3,66,44,110,5,1,6,5,4,17,12,2,0,5,7,1,0,1,2,0,2,251,44,295,85.1,990,1,4,,0,0,0,0,1
0,,4,25,Vasco,4,248,3,32,3,0,3,16,6,10,37.5,0,73,43,116,10,2,12,7,4,11,18,3,0,7,10,1,0,1,2,2,0,235,52,287,81.9,990,4,4,,0,0,0,1,0
0,,4,10,Figueirense,2,306,4,49,1,0,1,20,2,18,10,2,65,24,89,14,5,19,4,7,18,11,1,0,6,7,1,0,1,3,1,2,300,39,339,88.5,990,4,5,,0,0,0,1,0
0,,4,30,Bahia,1,185,6,35,3,0,3,34,8,26,23.5,9,81,44,125,8,3,11,9,4,20,21,2,0,1,3,1,0,4,5,1,4,171,42,213,80.3,990,5,6,,0,0,0,1,0
0,,4,4,Atlético-MG,8,322,4,49,3,1,4,25,11,14,44,2,97,35,132,19,4,23,4,9,21,20,10,0,12,22,1,0,1,17,10,7,299,43,342,87.4,987,11,2,,0,0,0,1,0
0,,4,1094,Atlético-GO,6,314,2,34,1,0,1,24,11,13,45.8,3,80,32,112,16,4,20,5,6,13,13,8,0,10,18,4,0,3,7,5,2,293,45,338,86.7,990,7,5,,0,0,1,0,0
0,,4,33,Ceará,2,339,4,37,2,0,2,20,1,19,5,4,63,49,112,9,0,9,6,5,13,13,4,0,6,10,1,0,2,6,4,2,331,42,373,88.7,990,4,3,,0,0,0,0,1
0,,4,15,Internacional,4,204,2,27,1,0,1,23,4,19,17.4,5,73,43,116,12,3,15,9,7,16,21,3,0,8,11,2,0,2,5,2,3,197,54,251,78.5,990,1,2,,0,0,0,1,0
0,,4,17,Palmeiras,2,191,1,30,3,0,3,19,4,15,21.1,2,56,29,85,15,3,18,7,9,21,16,6,0,9,15,2,0,1,4,3,1,184,37,221,83.3,990,3,0,,0,0,0,1,0
0,,4,6,Corinthians,3,161,2,32,2,0,2,21,3,18,14.3,6,87,50,137,7,0,7,10,5,21,28,4,0,8,12,2,0,0,0,0,0,164,62,226,72.6,990,3,0,,0,0,1,0,0
0,,4,11,Fluminense,3,325,7,43,2,0,2,31,9,22,29,2,88,38,126,17,2,19,5,10,28,21,6,0,10,16,0,0,4,3,2,1,280,48,328,85.4,990,1,3,,0,0,0,0,1
0,,4,3,Atlético-PR,3,221,8,34,2,0,2,22,2,20,9.1,2,89,28,117,12,1,13,4,8,16,20,8,1,9,18,1,0,0,2,2,0,208,55,263,79.1,990,4,4,,0,0,0,1,0
0,,4,1,Flamengo,2,328,2,35,1,0,1,10,1,9,10,6,87,34,121,7,0,7,8,4,20,16,3,0,7,10,1,0,3,4,2,2,299,66,365,81.9,990,8,2,,0,0,0,1,0
0,,4,5,Botafogo,3,162,2,38,2,0,2,21,2,19,9.5,3,79,43,122,16,4,20,6,7,17,25,4,0,6,10,3,0,2,2,1,1,159,60,219,72.6,990,0,2,,0,0,1,0,0
0,,4,7,Coritiba,3,208,5,32,2,1,3,13,3,10,23.1,1,58,47,105,10,3,13,7,6,25,17,4,1,10,15,1,0,1,3,2,1,196,46,242,81,964,1,2,,0,0,0,0,1
0,,5,11,Fluminense,5,257,2,41,3,0,3,30,8,22,26.7,9,74,32,106,5,1,6,6,5,23,17,2,1,8,11,0,0,2,4,2,2,248,47,295,84.1,990,1,0,,0,0,0,0,1
0,,5,30,Bahia,6,229,4,42,3,0,3,14,3,11,21.4,2,93,38,131,22,3,25,5,6,17,23,10,0,9,19,1,0,1,4,3,1,222,63,285,77.9,990,1,2,,0,0,1,0,0
0,,5,4,Atlético-MG,6,340,3,27,2,0,2,34,7,27,20.6,4,72,23,95,23,3,26,4,7,24,11,9,1,14,24,2,0,1,2,1,1,333,57,390,85.4,990,2,2,,0,0,0,1,0
0,,5,1094,Atlético-GO,1,147,2,37,3,0,3,11,2,9,18.2,7,85,32,117,9,2,11,7,4,11,24,6,0,3,9,2,0,0,1,0,1,145,65,210,69,991,0,0,,0,0,0,1,0
0,,5,26,América-MG,1,205,3,40,4,0,4,16,6,10,37.5,5,81,30,111,1,2,3,8,4,21,14,4,0,10,14,1,0,2,2,1,1,196,56,252,77.8,990,0,2,,0,0,0,1,0
0,,5,9,Cruzeiro,7,269,3,34,2,0,2,30,7,23,23.3,3,84,46,130,7,2,9,4,8,14,21,6,0,10,16,1,0,1,4,3,1,252,50,302,83.4,990,2,6,,0,0,0,1,0
0,,5,7,Coritiba,5,240,8,44,3,0,3,38,9,29,23.7,4,92,27,119,12,4,16,7,7,23,27,8,1,14,23,1,0,1,6,5,1,227,42,269,84.4,990,1,0,,0,0,0,1,0
0,,5,15,Internacional,1,180,5,35,4,0,4,14,3,11,21.4,7,64,42,106,8,1,9,7,7,27,23,5,0,5,10,1,0,0,1,0,1,174,52,226,77,990,0,3,,0,0,0,1,0
0,,5,17,Palmeiras,3,231,4,31,2,0,2,17,5,12,29.4,4,54,34,88,10,2,12,8,5,30,26,6,1,6,13,5,0,2,2,1,1,221,46,267,82.8,990,4,3,,0,0,1,0,0
0,,5,29,Avaí,0,147,1,32,4,0,4,13,2,11,15.4,1,58,17,75,7,1,8,5,8,26,30,4,1,6,11,0,0,0,4,0,4,141,33,174,81,990,0,4,,0,0,0,0,1
0,,5,22,Santos,3,261,4,37,2,0,2,24,3,21,12.5,2,88,32,120,6,1,7,4,8,15,24,2,0,4,6,0,0,5,3,1,2,257,67,324,79.3,990,3,2,,0,0,0,1,0
0,,5,6,Corinthians,1,312,5,54,0,0,0,13,2,11,15.4,2,95,43,138,12,1,13,8,4,24,15,2,0,6,8,0,0,1,2,1,1,310,49,359,86.4,990,1,0,,0,0,0,1,0
0,,5,13,Grêmio,5,365,3,49,3,0,3,21,5,16,23.8,2,82,38,120,3,1,4,4,9,15,17,6,1,8,15,1,0,2,2,1,1,318,49,367,86.6,990,1,5,,0,0,0,1,0
0,,5,25,Vasco,3,194,1,40,5,0,5,14,0,14,0,5,81,41,122,5,2,7,9,4,17,15,2,1,12,15,1,0,2,2,1,1,186,60,246,75.6,991,2,0,,0,0,0,1,0
0,,5,10,Figueirense,4,229,3,22,1,0,1,7,5,2,71.4,2,59,22,81,2,1,3,3,2,18,21,4,0,12,16,2,0,9,4,2,2,220,46,266,82.7,990,1,5,,0,0,1,0,0
0,,5,3,Atlético-PR,2,312,2,28,1,0,1,23,0,23,0,2,61,33,94,6,0,6,2,3,21,18,2,0,10,12,0,0,2,1,1,0,306,56,362,84.5,990,4,4,,0,0,0,0,1
0,,5,1,Flamengo,3,201,4,28,2,1,3,7,2,5,28.6,4,59,25,84,8,6,14,8,3,13,20,3,0,5,8,0,0,2,4,1,3,197,45,242,81.4,924,0,1,,0,0,0,1,0
0,,5,5,Botafogo,0,231,3,27,3,0,3,24,4,20,16.7,3,56,15,71,11,0,11,3,8,20,13,4,0,11,15,0,0,1,2,1,1,225,28,253,88.9,990,7,3,,0,0,0,1,0
0,,5,33,Ceará,3,301,0,38,1,0,1,34,5,29,14.7,4,81,36,117,13,9,22,1,14,20,10,9,1,17,27,0,0,2,1,1,0,264,40,304,86.8,990,8,2,,0,0,0,0,1
0,,5,24,São Paulo,2,228,2,26,3,0,3,13,4,9,30.8,8,59,52,111,15,3,18,14,1,10,20,6,2,6,14,2,0,2,7,5,2,213,48,261,81.6,990,3,4,,0,0,1,0,0
0,,6,22,Santos,4,196,5,37,1,0,1,12,2,10,16.7,0,62,28,90,7,1,8,9,3,24,22,2,0,10,12,1,0,1,1,1,0,187,34,221,84.6,990,3,5,,0,0,1,0,0
0,,6,26,América-MG,2,300,5,42,2,0,2,30,8,22,26.7,2,76,26,102,7,2,9,3,9,22,24,0,0,17,17,0,0,1,1,1,0,288,44,332,86.7,990,4,3,,0,0,0,0,1
0,,6,1,Flamengo,8,388,6,38,1,0,1,20,8,12,40,4,65,35,100,14,1,15,1,5,24,8,11,0,14,25,4,0,3,2,2,0,321,44,365,87.9,990,2,2,,0,0,1,0,0
0,,6,4,Atlético-MG,3,207,2,27,2,0,2,13,4,9,30.8,6,62,27,89,10,2,12,5,1,8,24,5,0,2,7,1,0,1,5,2,3,199,48,247,80.6,990,3,2,,0,0,0,0,1
0,,6,3,Atlético-PR,6,251,2,45,3,0,3,21,4,17,19,6,62,50,112,4,2,6,8,7,32,17,5,1,7,13,0,0,0,3,1,2,241,46,287,84,990,5,5,,0,0,0,0,1
0,,6,30,Bahia,5,139,0,40,4,0,4,22,3,19,13.6,5,84,50,134,7,3,10,7,8,17,32,8,0,6,14,2,0,10,6,3,3,132,53,185,71.4,990,2,1,,0,0,1,0,0
0,,6,9,Cruzeiro,2,202,2,37,2,0,2,20,3,17,15,3,77,33,110,9,0,9,3,7,24,20,2,0,12,14,2,0,2,2,1,1,196,51,247,79.4,990,2,3,,0,0,1,0,0
0,,6,7,Coritiba,4,274,0,37,4,0,4,16,6,10,37.5,0,74,43,117,4,0,4,7,3,20,24,4,0,9,13,1,0,3,1,0,1,265,54,319,83.1,990,2,3,,0,0,0,0,1
0,,6,6,Corinthians,10,361,3,27,3,0,3,23,11,12,47.8,2,61,35,96,10,0,10,1,8,13,15,8,1,17,26,5,0,1,3,1,2,353,50,403,87.6,990,2,0,,0,0,1,0,0
0,,6,24,São Paulo,0,171,1,52,2,1,3,7,3,4,42.9,3,69,42,111,6,3,9,8,1,15,13,2,0,2,4,0,0,0,3,0,3,168,46,214,78.5,940,1,5,,0,0,0,0,1
0,,6,5,Botafogo,4,243,2,26,2,0,2,35,10,25,28.6,5,77,26,103,19,0,19,4,12,18,18,9,0,12,21,2,0,3,3,2,1,229,51,280,81.8,990,4,3,,0,0,1,0,0
0,,6,13,Grêmio,5,279,4,38,2,1,3,15,5,10,33.3,7,73,42,115,4,3,7,12,4,18,18,6,0,5,11,1,0,4,1,1,0,274,55,329,83.3,969,0,0,,0,0,0,0,1
0,,6,1094,Atlético-GO,3,287,4,27,1,0,1,45,7,38,15.6,1,74,28,102,3,0,3,3,14,17,13,5,1,6,12,0,0,5,2,0,2,275,49,324,84.9,990,2,3,,0,0,0,0,1
0,,6,25,Vasco,2,189,4,26,0,0,0,16,4,12,25,4,58,46,104,3,1,4,14,3,13,17,2,0,4,6,1,0,1,3,3,0,184,52,236,78,990,2,1,,0,0,1,0,0
0,,6,33,Ceará,6,176,2,46,1,0,1,12,4,8,33.3,3,74,45,119,12,3,15,4,4,17,17,4,2,6,12,2,0,3,3,0,3,172,41,213,80.8,990,1,0,,0,0,1,0,0
0,,6,17,Palmeiras,5,250,2,54,2,0,2,15,7,8,46.7,2,92,28,120,6,4,10,4,4,17,17,3,0,15,18,0,0,2,2,1,1,243,48,291,83.5,990,1,2,,0,0,0,0,1
0,,6,15,Internacional,9,375,4,31,2,0,2,22,4,18,18.2,0,73,20,93,14,1,15,0,6,17,13,8,0,7,15,4,0,1,5,3,2,361,35,396,91.2,990,5,6,,0,0,1,0,0
0,,6,10,Figueirense,0,260,1,38,2,0,2,5,1,4,20,4,60,21,81,7,5,12,6,0,13,17,1,0,3,4,1,0,2,4,0,4,255,41,296,86.1,990,0,3,,0,0,0,0,1
0,,6,29,Avaí,4,259,3,48,3,0,3,39,8,31,20.5,6,89,17,106,12,3,15,3,12,21,21,2,0,8,10,0,0,1,5,1,4,248,51,299,82.9,990,2,2,,0,0,0,0,1
0,,6,11,Fluminense,4,173,4,33,2,1,3,18,4,14,22.2,2,88,44,132,12,2,14,12,3,21,21,8,0,10,18,1,0,4,2,0,2,168,55,223,75.3,938,1,0,,0,0,1,0,0
0,,7,17,Palmeiras,5,237,4,49,2,0,2,24,5,19,20.8,3,100,42,142,14,3,17,1,9,18,22,5,1,7,13,2,0,0,3,1,2,236,61,297,79.5,990,3,4,,0,0,1,0,0
0,,7,1094,Atlético-GO,0,221,1,30,2,0,2,9,2,7,22.2,3,81,42,123,6,1,7,9,1,22,18,3,1,2,6,0,0,0,0,0,0,220,85,305,72.1,990,0,0,,0,0,0,0,1
0,,7,25,Vasco,4,304,9,42,4,0,4,36,6,30,16.7,0,84,25,109,12,5,17,5,9,20,16,2,0,13,15,0,0,1,6,1,5,295,43,338,87.3,990,3,3,,0,0,0,0,1
0,,7,9,Cruzeiro,3,212,6,35,3,0,3,15,3,12,20,3,77,41,118,8,0,8,9,5,16,20,3,0,3,6,3,0,0,7,2,5,181,45,226,80.1,991,0,1,,0,0,1,0,0
0,,7,13,Grêmio,3,326,4,32,3,1,4,34,5,29,14.7,4,80,32,112,2,2,4,3,11,29,22,8,1,16,25,2,0,2,2,1,1,317,46,363,87.3,976,1,3,,0,0,0,1,0
0,,7,29,Avaí,5,129,1,34,5,1,6,8,3,5,37.5,6,64,38,102,8,0,8,11,3,22,29,6,0,7,13,2,0,2,0,0,0,126,47,173,72.8,947,0,1,,0,0,0,1,0
0,,7,10,Figueirense,2,221,2,40,2,0,2,28,10,18,35.7,0,73,22,95,11,1,12,5,10,15,20,5,1,9,15,2,0,0,1,0,1,210,38,248,84.7,990,1,1,,0,0,1,0,0
